TABLESPACE_NAME,SIZE_GB,USED_GB,USED_PERCENT,COLLECTION_TIME,THRESHOLD
UNDOTBS1,41943020,331520,1,25-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 04:20,80
TEMP,125829060,2304,0,25-03-2025 04:20,80
TOOLS,88080342,8232,0,25-03-2025 04:20,80
USERS,4194302,2832,0,25-03-2025 04:20,80
WORK,12582906,384,0,25-03-2025 04:20,80
MONDB_H,16777208,2440,0,25-03-2025 04:20,80
XDB,12582906,384,0,25-03-2025 04:20,80
SYSAUX,8388604,4889054,58,25-03-2025 05:20,80
SYSTEM,12582906,2817400,22,25-03-2025 05:20,75
PERF_TBS,83886040,1773184,2,25-03-2025 05:20,80
UNDOTBS1,41943020,425216,1,25-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 05:20,80
TEMP,125829060,2560,0,25-03-2025 05:20,80
TOOLS,88080342,8232,0,25-03-2025 05:20,80
USERS,4194302,2832,0,25-03-2025 05:20,80
WORK,12582906,384,0,25-03-2025 05:20,80
MONDB_H,16777208,2440,0,25-03-2025 05:20,80
XDB,12582906,384,0,25-03-2025 05:20,80
SYSAUX,8388604,4889342,58,25-03-2025 06:20,80
SYSTEM,12582906,2817400,22,25-03-2025 06:20,75
PERF_TBS,83886040,1773184,2,25-03-2025 06:20,80
UNDOTBS1,41943020,300416,1,25-03-2025 06:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 06:20,80
TEMP,125829060,3200,0,25-03-2025 06:20,80
TOOLS,88080342,8232,0,25-03-2025 06:20,80
USERS,4194302,2832,0,25-03-2025 06:20,80
WORK,12582906,384,0,25-03-2025 06:20,80
MONDB_H,16777208,2440,0,25-03-2025 06:20,80
XDB,12582906,384,0,25-03-2025 06:20,80
SYSAUX,8388604,4890006,58,25-03-2025 07:20,80
SYSTEM,12582906,2817400,22,25-03-2025 07:20,75
PERF_TBS,83886040,1773184,2,25-03-2025 07:20,80
UNDOTBS1,41943020,286208,1,25-03-2025 07:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 07:20,80
TEMP,125829060,3200,0,25-03-2025 07:20,80
TOOLS,88080342,8232,0,25-03-2025 07:20,80
USERS,4194302,2832,0,25-03-2025 07:20,80
WORK,12582906,384,0,25-03-2025 07:20,80
MONDB_H,16777208,2440,0,25-03-2025 07:20,80
XDB,12582906,384,0,25-03-2025 07:20,80
SYSAUX,8388604,4890582,58,25-03-2025 08:20,80
SYSTEM,12582906,2817400,22,25-03-2025 08:20,75
PERF_TBS,83886040,1773184,2,25-03-2025 08:20,80
UNDOTBS1,41943020,364440,1,25-03-2025 08:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 08:20,80
TEMP,125829060,4096,0,25-03-2025 08:20,80
TOOLS,88080342,8232,0,25-03-2025 08:20,80
USERS,4194302,2832,0,25-03-2025 08:20,80
WORK,12582906,384,0,25-03-2025 08:20,80
MONDB_H,16777208,2440,0,25-03-2025 08:20,80
XDB,12582906,384,0,25-03-2025 08:20,80
SYSAUX,8388604,4885670,58,25-03-2025 09:20,80
SYSTEM,12582906,2817400,22,25-03-2025 09:20,75
PERF_TBS,83886040,1773184,2,25-03-2025 09:20,80
UNDOTBS1,41943020,310152,1,25-03-2025 09:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 09:20,80
TEMP,125829060,5376,0,25-03-2025 09:20,80
TOOLS,88080342,8232,0,25-03-2025 09:20,80
USERS,4194302,2832,0,25-03-2025 09:20,80
WORK,12582906,384,0,25-03-2025 09:20,80
MONDB_H,16777208,2440,0,25-03-2025 09:20,80
XDB,12582906,384,0,25-03-2025 09:20,80
SYSAUX,8388604,4886238,58,25-03-2025 10:20,80
SYSTEM,12582906,2817400,22,25-03-2025 10:20,75
PERF_TBS,83886040,1773184,2,25-03-2025 10:20,80
UNDOTBS1,41943020,328840,1,25-03-2025 10:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 10:20,80
TEMP,125829060,8192,0,25-03-2025 10:20,80
TOOLS,88080342,8232,0,25-03-2025 10:20,80
USERS,4194302,2832,0,25-03-2025 10:20,80
WORK,12582906,384,0,25-03-2025 10:20,80
MONDB_H,16777208,2440,0,25-03-2025 10:20,80
XDB,12582906,384,0,25-03-2025 10:20,80
SYSAUX,8388604,4887670,58,25-03-2025 11:20,80
SYSTEM,12582906,2817400,22,25-03-2025 11:20,75
PERF_TBS,83886040,1773184,2,25-03-2025 11:20,80
UNDOTBS1,41943020,593408,1,25-03-2025 11:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 11:20,80
TEMP,125829060,9088,0,25-03-2025 11:20,80
TOOLS,88080342,8232,0,25-03-2025 11:20,80
USERS,4194302,2832,0,25-03-2025 11:20,80
WORK,12582906,384,0,25-03-2025 11:20,80
MONDB_H,16777208,2440,0,25-03-2025 11:20,80
XDB,12582906,384,0,25-03-2025 11:20,80
SYSAUX,8388604,4888470,58,25-03-2025 12:20,80
SYSTEM,12582906,2817400,22,25-03-2025 12:20,75
UNDOTBS1,41943020,871296,2,25-03-2025 12:20,80
PERF_TBS,83886040,1773184,2,25-03-2025 12:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 12:20,80
TEMP,125829060,9600,0,25-03-2025 12:20,80
TOOLS,88080342,8232,0,25-03-2025 12:20,80
USERS,4194302,2832,0,25-03-2025 12:20,80
WORK,12582906,384,0,25-03-2025 12:20,80
MONDB_H,16777208,2440,0,25-03-2025 12:20,80
XDB,12582906,384,0,25-03-2025 12:20,80
SYSAUX,8388604,4890190,58,25-03-2025 13:20,80
SYSTEM,12582906,2817400,22,25-03-2025 13:20,75
UNDOTBS1,41943020,3191168,8,25-03-2025 13:20,80
PERF_TBS,83886040,1773184,2,25-03-2025 13:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 13:20,80
TEMP,125829060,9856,0,25-03-2025 13:20,80
TOOLS,88080342,8232,0,25-03-2025 13:20,80
WORK,12582906,384,0,25-03-2025 13:20,80
USERS,4194302,2832,0,25-03-2025 13:20,80
MONDB_H,16777208,2440,0,25-03-2025 13:20,80
XDB,12582906,384,0,25-03-2025 13:20,80
SYSAUX,8388604,4890486,58,25-03-2025 14:20,80
SYSTEM,12582906,2817400,22,25-03-2025 14:20,75
UNDOTBS1,41943020,3528064,8,25-03-2025 14:20,80
PERF_TBS,83886040,1773184,2,25-03-2025 14:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 14:20,80
TEMP,125829060,10368,0,25-03-2025 14:20,80
TOOLS,88080342,8232,0,25-03-2025 14:20,80
WORK,12582906,384,0,25-03-2025 14:20,80
USERS,4194302,2832,0,25-03-2025 14:20,80
MONDB_H,16777208,2440,0,25-03-2025 14:20,80
XDB,12582906,384,0,25-03-2025 14:20,80
SYSAUX,8388604,4891774,58,25-03-2025 15:20,80
SYSTEM,12582906,2817400,22,25-03-2025 15:20,75
UNDOTBS1,41943020,2937600,7,25-03-2025 15:20,80
PERF_TBS,83886040,1773184,2,25-03-2025 15:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 15:20,80
TEMP,125829060,10880,0,25-03-2025 15:20,80
TOOLS,88080342,8232,0,25-03-2025 15:20,80
USERS,4194302,2832,0,25-03-2025 15:20,80
WORK,12582906,384,0,25-03-2025 15:20,80
MONDB_H,16777208,2440,0,25-03-2025 15:20,80
XDB,12582906,384,0,25-03-2025 15:20,80
SYSAUX,8388604,4892934,58,25-03-2025 16:20,80
SYSTEM,12582906,2817400,22,25-03-2025 16:20,75
UNDOTBS1,41943020,3156224,8,25-03-2025 16:20,80
PERF_TBS,83886040,1773184,2,25-03-2025 16:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 16:20,80
TEMP,125829060,11136,0,25-03-2025 16:20,80
TOOLS,88080342,8232,0,25-03-2025 16:20,80
WORK,12582906,384,0,25-03-2025 16:20,80
USERS,4194302,2832,0,25-03-2025 16:20,80
MONDB_H,16777208,2440,0,25-03-2025 16:20,80
XDB,12582906,384,0,25-03-2025 16:20,80
SYSAUX,8388604,4893214,58,25-03-2025 17:20,80
SYSTEM,12582906,2817400,22,25-03-2025 17:20,75
UNDOTBS1,41943020,3353856,8,25-03-2025 17:20,80
PERF_TBS,83886040,1773184,2,25-03-2025 17:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 17:20,80
TEMP,125829060,11264,0,25-03-2025 17:20,80
TOOLS,88080342,8232,0,25-03-2025 17:20,80
WORK,12582906,384,0,25-03-2025 17:20,80
USERS,4194302,2832,0,25-03-2025 17:20,80
MONDB_H,16777208,2440,0,25-03-2025 17:20,80
XDB,12582906,384,0,25-03-2025 17:20,80
SYSAUX,8388604,4893358,58,25-03-2025 18:20,80
SYSTEM,12582906,2817400,22,25-03-2025 18:20,75
UNDOTBS1,41943020,3533056,8,25-03-2025 18:20,80
PERF_TBS,83886040,1773184,2,25-03-2025 18:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 18:20,80
TEMP,125829060,11776,0,25-03-2025 18:20,80
TOOLS,88080342,8232,0,25-03-2025 18:20,80
WORK,12582906,384,0,25-03-2025 18:20,80
USERS,4194302,2832,0,25-03-2025 18:20,80
MONDB_H,16777208,2440,0,25-03-2025 18:20,80
XDB,12582906,384,0,25-03-2025 18:20,80
SYSAUX,8388604,4893870,58,25-03-2025 19:20,80
SYSTEM,12582906,2817400,22,25-03-2025 19:20,75
UNDOTBS1,41943020,4015360,10,25-03-2025 19:20,80
PERF_TBS,83886040,1773184,2,25-03-2025 19:20,80
TEMP,125829060,12288,0,25-03-2025 19:20,80
TOOLS,88080342,8232,0,25-03-2025 19:20,80
AUDIT_DATA,209715100,6400,0,25-03-2025 19:20,80
USERS,4194302,2832,0,25-03-2025 19:20,80
WORK,12582906,384,0,25-03-2025 19:20,80
MONDB_H,16777208,2440,0,25-03-2025 19:20,80
XDB,12582906,384,0,25-03-2025 19:20,80
SYSAUX,8388604,4896414,58,26-03-2025 02:20,80
SYSTEM,12582906,2817400,22,26-03-2025 02:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 02:20,80
UNDOTBS1,41943020,423808,1,26-03-2025 02:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 02:20,80
TEMP,125829060,1024,0,26-03-2025 02:20,80
TOOLS,88080342,8232,0,26-03-2025 02:20,80
USERS,4194302,2832,0,26-03-2025 02:20,80
WORK,12582906,384,0,26-03-2025 02:20,80
MONDB_H,16777208,2440,0,26-03-2025 02:20,80
XDB,12582906,384,0,26-03-2025 02:20,80
SYSAUX,8388604,4896982,58,26-03-2025 03:20,80
SYSTEM,12582906,2817400,22,26-03-2025 03:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 03:20,80
TEMP,125829060,1943936,2,26-03-2025 03:20,80
UNDOTBS1,41943020,502272,1,26-03-2025 03:20,80
TOOLS,88080342,8232,0,26-03-2025 03:20,80
USERS,4194302,2832,0,26-03-2025 03:20,80
WORK,12582906,384,0,26-03-2025 03:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 03:20,80
MONDB_H,16777208,2440,0,26-03-2025 03:20,80
XDB,12582906,384,0,26-03-2025 03:20,80
SYSAUX,8388604,4897694,58,26-03-2025 04:20,80
SYSTEM,12582906,2817400,22,26-03-2025 04:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 04:20,80
UNDOTBS1,41943020,396928,1,26-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 04:20,80
TEMP,125829060,3328,0,26-03-2025 04:20,80
TOOLS,88080342,8232,0,26-03-2025 04:20,80
USERS,4194302,2832,0,26-03-2025 04:20,80
WORK,12582906,384,0,26-03-2025 04:20,80
MONDB_H,16777208,2440,0,26-03-2025 04:20,80
XDB,12582906,384,0,26-03-2025 04:20,80
SYSAUX,8388604,4897870,58,26-03-2025 05:20,80
SYSTEM,12582906,2817400,22,26-03-2025 05:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 05:20,80
UNDOTBS1,41943020,312192,1,26-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 05:20,80
TEMP,125829060,3328,0,26-03-2025 05:20,80
TOOLS,88080342,8232,0,26-03-2025 05:20,80
USERS,4194302,2832,0,26-03-2025 05:20,80
WORK,12582906,384,0,26-03-2025 05:20,80
MONDB_H,16777208,2440,0,26-03-2025 05:20,80
XDB,12582906,384,0,26-03-2025 05:20,80
SYSAUX,8388604,4897790,58,26-03-2025 06:20,80
SYSTEM,12582906,2817400,22,26-03-2025 06:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 06:20,80
UNDOTBS1,41943020,273792,1,26-03-2025 06:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 06:20,80
TEMP,125829060,3712,0,26-03-2025 06:20,80
TOOLS,88080342,8232,0,26-03-2025 06:20,80
USERS,4194302,2832,0,26-03-2025 06:20,80
WORK,12582906,384,0,26-03-2025 06:20,80
MONDB_H,16777208,2440,0,26-03-2025 06:20,80
XDB,12582906,384,0,26-03-2025 06:20,80
SYSAUX,8388604,4898430,58,26-03-2025 07:20,80
SYSTEM,12582906,2817400,22,26-03-2025 07:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 07:20,80
UNDOTBS1,41943020,272016,1,26-03-2025 07:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 07:20,80
TEMP,125829060,4480,0,26-03-2025 07:20,80
TOOLS,88080342,8232,0,26-03-2025 07:20,80
USERS,4194302,2832,0,26-03-2025 07:20,80
WORK,12582906,384,0,26-03-2025 07:20,80
MONDB_H,16777208,2440,0,26-03-2025 07:20,80
XDB,12582906,384,0,26-03-2025 07:20,80
SYSAUX,8388604,4898974,58,26-03-2025 08:20,80
SYSTEM,12582906,2817400,22,26-03-2025 08:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 08:20,80
UNDOTBS1,41943020,328832,1,26-03-2025 08:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 08:20,80
TEMP,125829060,6144,0,26-03-2025 08:20,80
TOOLS,88080342,8232,0,26-03-2025 08:20,80
USERS,4194302,2832,0,26-03-2025 08:20,80
WORK,12582906,384,0,26-03-2025 08:20,80
MONDB_H,16777208,2440,0,26-03-2025 08:20,80
XDB,12582906,384,0,26-03-2025 08:20,80
SYSAUX,8388604,4893622,58,26-03-2025 09:20,80
SYSTEM,12582906,2817400,22,26-03-2025 09:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 09:20,80
UNDOTBS1,41943020,422552,1,26-03-2025 09:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 09:20,80
TEMP,125829060,7168,0,26-03-2025 09:20,80
TOOLS,88080342,8232,0,26-03-2025 09:20,80
USERS,4194302,2832,0,26-03-2025 09:20,80
WORK,12582906,384,0,26-03-2025 09:20,80
MONDB_H,16777208,2440,0,26-03-2025 09:20,80
XDB,12582906,384,0,26-03-2025 09:20,80
SYSAUX,8388604,4894390,58,26-03-2025 10:20,80
SYSTEM,12582906,2817400,22,26-03-2025 10:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 10:20,80
UNDOTBS1,41943020,356496,1,26-03-2025 10:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 10:20,80
TEMP,125829060,7680,0,26-03-2025 10:20,80
TOOLS,88080342,8232,0,26-03-2025 10:20,80
USERS,4194302,2832,0,26-03-2025 10:20,80
WORK,12582906,384,0,26-03-2025 10:20,80
MONDB_H,16777208,2440,0,26-03-2025 10:20,80
XDB,12582906,384,0,26-03-2025 10:20,80
SYSAUX,8388604,4896062,58,26-03-2025 11:20,80
SYSTEM,12582906,2817400,22,26-03-2025 11:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 11:20,80
UNDOTBS1,41943020,435344,1,26-03-2025 11:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 11:20,80
TEMP,125829060,8960,0,26-03-2025 11:20,80
TOOLS,88080342,8232,0,26-03-2025 11:20,80
USERS,4194302,2832,0,26-03-2025 11:20,80
WORK,12582906,384,0,26-03-2025 11:20,80
MONDB_H,16777208,2440,0,26-03-2025 11:20,80
XDB,12582906,384,0,26-03-2025 11:20,80
SYSAUX,8388604,4896382,58,26-03-2025 12:20,80
SYSTEM,12582906,2817400,22,26-03-2025 12:20,75
PERF_TBS,83886040,1773184,2,26-03-2025 12:20,80
UNDOTBS1,41943020,477728,1,26-03-2025 12:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 12:20,80
TEMP,125829060,10496,0,26-03-2025 12:20,80
TOOLS,88080342,8232,0,26-03-2025 12:20,80
USERS,4194302,2832,0,26-03-2025 12:20,80
WORK,12582906,384,0,26-03-2025 12:20,80
MONDB_H,16777208,2440,0,26-03-2025 12:20,80
XDB,12582906,384,0,26-03-2025 12:20,80
SYSAUX,8388604,4897702,58,26-03-2025 13:20,80
SYSTEM,12582906,2817400,22,26-03-2025 13:20,75
UNDOTBS1,41943020,2293920,5,26-03-2025 13:20,80
PERF_TBS,83886040,1781376,2,26-03-2025 13:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 13:20,80
TEMP,125829060,11520,0,26-03-2025 13:20,80
TOOLS,88080342,8232,0,26-03-2025 13:20,80
USERS,4194302,2832,0,26-03-2025 13:20,80
WORK,12582906,384,0,26-03-2025 13:20,80
MONDB_H,16777208,2440,0,26-03-2025 13:20,80
XDB,12582906,384,0,26-03-2025 13:20,80
SYSAUX,8388604,4898142,58,26-03-2025 14:20,80
SYSTEM,12582906,2817400,22,26-03-2025 14:20,75
UNDOTBS1,41943020,1475600,4,26-03-2025 14:20,80
PERF_TBS,83886040,1781376,2,26-03-2025 14:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 14:20,80
TEMP,125829060,14976,0,26-03-2025 14:20,80
TOOLS,88080342,8232,0,26-03-2025 14:20,80
USERS,4194302,2832,0,26-03-2025 14:20,80
WORK,12582906,384,0,26-03-2025 14:20,80
MONDB_H,16777208,2440,0,26-03-2025 14:20,80
XDB,12582906,384,0,26-03-2025 14:20,80
SYSAUX,8388604,4898478,58,26-03-2025 15:20,80
SYSTEM,12582906,2817400,22,26-03-2025 15:20,75
PERF_TBS,83886040,1781376,2,26-03-2025 15:20,80
UNDOTBS1,41943020,486784,1,26-03-2025 15:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 15:20,80
TEMP,125829060,16000,0,26-03-2025 15:20,80
TOOLS,88080342,8232,0,26-03-2025 15:20,80
USERS,4194302,2832,0,26-03-2025 15:20,80
WORK,12582906,384,0,26-03-2025 15:20,80
MONDB_H,16777208,2440,0,26-03-2025 15:20,80
XDB,12582906,384,0,26-03-2025 15:20,80
SYSAUX,8388604,4899886,58,26-03-2025 16:20,80
SYSTEM,12582906,2817400,22,26-03-2025 16:20,75
PERF_TBS,83886040,1781376,2,26-03-2025 16:20,80
UNDOTBS1,41943020,434944,1,26-03-2025 16:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 16:20,80
TEMP,125829060,16768,0,26-03-2025 16:20,80
TOOLS,88080342,8232,0,26-03-2025 16:20,80
USERS,4194302,2832,0,26-03-2025 16:20,80
WORK,12582906,384,0,26-03-2025 16:20,80
MONDB_H,16777208,2440,0,26-03-2025 16:20,80
XDB,12582906,384,0,26-03-2025 16:20,80
SYSAUX,8388604,4900358,58,26-03-2025 17:20,80
SYSTEM,12582906,2817400,22,26-03-2025 17:20,75
PERF_TBS,83886040,1781376,2,26-03-2025 17:20,80
UNDOTBS1,41943020,388480,1,26-03-2025 17:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 17:20,80
TEMP,125829060,16768,0,26-03-2025 17:20,80
TOOLS,88080342,8232,0,26-03-2025 17:20,80
USERS,4194302,2832,0,26-03-2025 17:20,80
WORK,12582906,384,0,26-03-2025 17:20,80
MONDB_H,16777208,2440,0,26-03-2025 17:20,80
XDB,12582906,384,0,26-03-2025 17:20,80
SYSAUX,8388604,4900694,58,26-03-2025 18:20,80
SYSTEM,12582906,2817400,22,26-03-2025 18:20,75
PERF_TBS,83886040,1781376,2,26-03-2025 18:20,80
UNDOTBS1,41943020,315264,1,26-03-2025 18:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 18:20,80
TEMP,125829060,17536,0,26-03-2025 18:20,80
TOOLS,88080342,8232,0,26-03-2025 18:20,80
USERS,4194302,2832,0,26-03-2025 18:20,80
WORK,12582906,384,0,26-03-2025 18:20,80
MONDB_H,16777208,2440,0,26-03-2025 18:20,80
XDB,12582906,384,0,26-03-2025 18:20,80
SYSAUX,8388604,4901446,58,26-03-2025 19:20,80
SYSTEM,12582906,2817400,22,26-03-2025 19:20,75
PERF_TBS,83886040,1781376,2,26-03-2025 19:20,80
UNDOTBS1,41943020,597376,1,26-03-2025 19:20,80
AUDIT_DATA,209715100,6400,0,26-03-2025 19:20,80
TEMP,125829060,17536,0,26-03-2025 19:20,80
TOOLS,88080342,8232,0,26-03-2025 19:20,80
USERS,4194302,2832,0,26-03-2025 19:20,80
WORK,12582906,384,0,26-03-2025 19:20,80
MONDB_H,16777208,2440,0,26-03-2025 19:20,80
XDB,12582906,384,0,26-03-2025 19:20,80
SYSAUX,8388604,4905342,58,27-03-2025 02:20,80
SYSTEM,12582906,2817400,22,27-03-2025 02:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 02:20,80
UNDOTBS1,41943020,481280,1,27-03-2025 02:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 02:20,80
TEMP,125829060,512,0,27-03-2025 02:20,80
TOOLS,88080342,8232,0,27-03-2025 02:20,80
USERS,4194302,2832,0,27-03-2025 02:20,80
WORK,12582906,384,0,27-03-2025 02:20,80
MONDB_H,16777208,2440,0,27-03-2025 02:20,80
XDB,12582906,384,0,27-03-2025 02:20,80
SYSAUX,8388604,4903990,58,27-03-2025 03:20,80
SYSTEM,12582906,2817400,22,27-03-2025 03:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 03:20,80
UNDOTBS1,41943020,399488,1,27-03-2025 03:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 03:20,80
TEMP,125829060,2048,0,27-03-2025 03:20,80
TOOLS,88080342,8232,0,27-03-2025 03:20,80
USERS,4194302,2832,0,27-03-2025 03:20,80
WORK,12582906,384,0,27-03-2025 03:20,80
MONDB_H,16777208,2440,0,27-03-2025 03:20,80
XDB,12582906,384,0,27-03-2025 03:20,80
SYSAUX,8388604,4904966,58,27-03-2025 04:20,80
SYSTEM,12582906,2817400,22,27-03-2025 04:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 04:20,80
UNDOTBS1,41943020,477312,1,27-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 04:20,80
TEMP,125829060,3200,0,27-03-2025 04:20,80
TOOLS,88080342,8232,0,27-03-2025 04:20,80
USERS,4194302,2832,0,27-03-2025 04:20,80
WORK,12582906,384,0,27-03-2025 04:20,80
MONDB_H,16777208,2440,0,27-03-2025 04:20,80
XDB,12582906,384,0,27-03-2025 04:20,80
SYSAUX,8388604,4905558,58,27-03-2025 05:20,80
SYSTEM,12582906,2817400,22,27-03-2025 05:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 05:20,80
UNDOTBS1,41943020,358912,1,27-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 05:20,80
TEMP,125829060,3328,0,27-03-2025 05:20,80
TOOLS,88080342,8232,0,27-03-2025 05:20,80
USERS,4194302,2832,0,27-03-2025 05:20,80
WORK,12582906,384,0,27-03-2025 05:20,80
MONDB_H,16777208,2440,0,27-03-2025 05:20,80
XDB,12582906,384,0,27-03-2025 05:20,80
SYSAUX,8388604,4906014,58,27-03-2025 06:20,80
SYSTEM,12582906,2817400,22,27-03-2025 06:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 06:20,80
UNDOTBS1,41943020,369536,1,27-03-2025 06:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 06:20,80
TEMP,125829060,3840,0,27-03-2025 06:20,80
TOOLS,88080342,8232,0,27-03-2025 06:20,80
USERS,4194302,2832,0,27-03-2025 06:20,80
WORK,12582906,384,0,27-03-2025 06:20,80
MONDB_H,16777208,2440,0,27-03-2025 06:20,80
XDB,12582906,384,0,27-03-2025 06:20,80
SYSAUX,8388604,4906702,58,27-03-2025 07:20,80
SYSTEM,12582906,2817400,22,27-03-2025 07:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 07:20,80
UNDOTBS1,41943020,475008,1,27-03-2025 07:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 07:20,80
TEMP,125829060,4736,0,27-03-2025 07:20,80
TOOLS,88080342,8232,0,27-03-2025 07:20,80
USERS,4194302,2832,0,27-03-2025 07:20,80
WORK,12582906,384,0,27-03-2025 07:20,80
MONDB_H,16777208,2440,0,27-03-2025 07:20,80
XDB,12582906,384,0,27-03-2025 07:20,80
SYSAUX,8388604,4907006,58,27-03-2025 08:20,80
SYSTEM,12582906,2817400,22,27-03-2025 08:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 08:20,80
UNDOTBS1,41943020,357768,1,27-03-2025 08:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 08:20,80
TEMP,125829060,5376,0,27-03-2025 08:20,80
TOOLS,88080342,8232,0,27-03-2025 08:20,80
USERS,4194302,2832,0,27-03-2025 08:20,80
WORK,12582906,384,0,27-03-2025 08:20,80
MONDB_H,16777208,2440,0,27-03-2025 08:20,80
XDB,12582906,384,0,27-03-2025 08:20,80
SYSAUX,8388604,4906982,58,27-03-2025 09:20,80
SYSTEM,12582906,2817400,22,27-03-2025 09:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 09:20,80
UNDOTBS1,41943020,335104,1,27-03-2025 09:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 09:20,80
TEMP,125829060,6272,0,27-03-2025 09:20,80
TOOLS,88080342,8232,0,27-03-2025 09:20,80
USERS,4194302,2832,0,27-03-2025 09:20,80
WORK,12582906,384,0,27-03-2025 09:20,80
MONDB_H,16777208,2440,0,27-03-2025 09:20,80
XDB,12582906,384,0,27-03-2025 09:20,80
SYSAUX,8388604,4907998,59,27-03-2025 10:20,80
SYSTEM,12582906,2817400,22,27-03-2025 10:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 10:20,80
UNDOTBS1,41943020,505856,1,27-03-2025 10:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 10:20,80
TEMP,125829060,10496,0,27-03-2025 10:20,80
TOOLS,88080342,8232,0,27-03-2025 10:20,80
USERS,4194302,2832,0,27-03-2025 10:20,80
WORK,12582906,384,0,27-03-2025 10:20,80
MONDB_H,16777208,2440,0,27-03-2025 10:20,80
XDB,12582906,384,0,27-03-2025 10:20,80
SYSAUX,8388604,4909454,59,27-03-2025 11:20,80
SYSTEM,12582906,2817400,22,27-03-2025 11:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 11:20,80
UNDOTBS1,41943020,319624,1,27-03-2025 11:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 11:20,80
TEMP,125829060,11776,0,27-03-2025 11:20,80
TOOLS,88080342,8232,0,27-03-2025 11:20,80
USERS,4194302,2832,0,27-03-2025 11:20,80
WORK,12582906,384,0,27-03-2025 11:20,80
MONDB_H,16777208,2440,0,27-03-2025 11:20,80
XDB,12582906,384,0,27-03-2025 11:20,80
SYSAUX,8388604,4909750,59,27-03-2025 12:20,80
SYSTEM,12582906,2817400,22,27-03-2025 12:20,75
PERF_TBS,83886040,1789568,2,27-03-2025 12:20,80
UNDOTBS1,41943020,539648,1,27-03-2025 12:20,80
AUDIT_DATA,209715100,6400,0,27-03-2025 12:20,80
TEMP,125829060,14080,0,27-03-2025 12:20,80
TOOLS,88080342,8232,0,27-03-2025 12:20,80
